split_id,propn,PERSON,NORP,FAC,ORG,GPE,LOC,PRODUCT,EVENT,WORK_OF_ART,LAW,LANGUAGE,n_noun,n_adj,n_adp,n_det,n_pron,n_verb,n_adv,n_intj,n_total,f_score
train_730,1,1,0,0,0,0,0,0,0,0,0,0,8,2,0,1,0,1,0,0,22,72.7273
train_448,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2,2,0,1,0,0,20,70.0000
train_688,1,0,0,0,1,1,0,0,0,0,0,0,2,1,4,3,1,1,2,0,23,63.0435
train_1256,0,0,0,0,0,0,0,0,0,0,0,0,7,3,3,5,2,3,4,1,33,62.1212
train_869,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,1,3,1,0,24,62.5000
train_1451,0,0,1,0,0,0,0,0,0,0,0,0,6,2,1,3,0,3,1,0,22,68.1818
train_233,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,3,1,1,0,22,61.3636
train_18,1,0,1,0,1,0,0,0,0,0,0,0,4,1,1,3,1,4,1,0,21,57.1429
train_990,0,0,0,0,0,0,0,0,0,0,0,0,6,1,2,2,2,3,0,0,27,61.1111
train_1128,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,1,5,0,0,20,52.5000
train_410,1,1,0,0,0,0,0,0,0,0,0,0,5,3,4,1,0,4,1,0,24,66.6667
train_1294,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,1,2,1,0,14,46.4286
train_974,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,0,2,0,1,18,66.6667
train_1069,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,1,1,0,0,0,18,80.5556
train_20,1,1,1,0,1,1,0,0,0,0,0,0,2,3,2,1,0,3,1,0,27,57.4074
train_1245,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,1,0,19,63.1579
train_565,1,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,0,0,1,0,19,78.9474
train_420,1,0,0,0,0,1,0,0,0,0,0,0,5,4,4,2,0,1,1,0,26,75.0000
train_653,1,1,0,0,0,0,0,0,0,0,0,0,3,0,2,1,2,3,0,0,19,52.6316
train_199,1,0,0,0,1,1,0,0,0,0,0,0,89,7,15,17,17,27,10,0,317,61.6719
train_1223,1,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,0,5,2,0,19,47.3684
train_930,0,0,0,0,0,0,0,0,0,0,0,0,7,2,4,3,2,6,3,0,33,57.5758
train_1221,1,0,0,0,1,1,0,0,0,0,0,0,3,1,4,2,0,2,0,0,24,66.6667
train_160,1,0,0,0,1,1,0,0,0,0,0,0,2,3,3,0,0,0,3,0,31,58.0645
train_533,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,4,1,3,0,0,20,67.5000
train_1302,1,0,0,0,0,0,0,0,0,1,0,0,5,1,6,6,0,3,2,0,36,68.0556
train_375,1,0,0,0,0,0,1,0,0,0,0,0,7,0,4,2,2,3,3,0,36,56.9444
train_1014,1,0,0,0,1,0,0,0,0,0,0,0,7,0,3,1,0,1,2,0,29,63.7931
train_1286,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,1,2,0,21,69.0476
train_208,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,3,1,2,0,0,17,70.5882
train_569,0,0,0,0,0,0,0,0,0,0,0,0,10,6,3,2,1,6,2,0,39,65.3846
train_1289,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,1,3,3,0,21,50.0000
train_221,1,0,1,0,0,1,0,0,1,0,0,0,2,1,2,2,3,3,0,0,21,52.3810
train_1469,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,12,50.0000
train_655,1,0,0,0,0,1,0,0,0,0,0,0,5,3,4,2,1,1,3,0,30,65.0000
train_954,1,0,1,0,1,1,1,0,0,0,0,0,6,7,5,0,1,2,1,0,37,68.9189
train_1058,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,1,0,2,3,0,28,67.8571
train_203,1,1,0,0,0,0,0,0,0,0,0,0,3,1,3,2,0,2,0,0,19,68.4211
train_1034,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,4,1,2,1,0,25,70.0000
train_558,1,1,0,0,0,0,0,0,0,0,0,0,6,4,4,4,2,5,2,0,35,62.8571
train_68,1,1,0,0,1,0,0,0,0,0,0,0,5,1,5,3,3,7,1,0,36,54.1667
train_1198,1,1,0,0,0,0,0,0,0,0,0,0,5,1,4,3,1,1,1,0,23,71.7391
train_15,1,0,0,0,1,0,0,0,0,0,0,0,3,3,5,3,3,3,4,0,37,55.4054
train_1423,1,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,1,3,1,0,20,60.0000
train_871,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,2,4,1,0,25,54.0000
train_78,1,0,0,0,0,0,0,0,0,0,1,0,3,0,2,2,3,4,1,0,19,47.3684
train_1173,0,0,0,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3,1,0,18,63.8889
train_1107,1,1,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,2,4,0,24,45.8333
train_837,0,0,0,0,0,0,0,0,0,0,0,0,9,1,4,4,1,1,1,0,26,78.8462
train_1271,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,0,5,0,0,25,72.0000
train_357,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,7,1,6,0,0,33,66.6667
train_343,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,3,4,5,2,0,35,54.2857
train_242,1,1,0,0,1,0,0,0,0,1,0,0,8,3,6,4,2,3,1,0,45,66.6667
train_468,1,1,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,19,84.2105
train_146,1,0,0,1,1,1,0,0,0,0,0,0,3,3,5,2,2,2,1,0,29,63.7931
train_640,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,0,1,0,0,11,81.8182
train_1475,1,0,0,0,1,0,1,0,0,0,0,0,4,0,4,6,0,6,2,0,32,59.3750
train_708,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,3,3,4,0,33,53.0303
train_578,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,4,0,2,0,0,22,75.0000
train_1341,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,4,4,1,0,29,58.6207
train_1268,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,2,2,5,3,1,34,57.3529
train_834,0,0,0,0,0,0,0,0,0,0,0,0,5,1,3,4,1,2,0,0,19,76.3158
train_279,1,1,0,0,1,1,0,0,0,0,0,0,1,2,3,1,0,1,0,0,15,70.0000
train_472,0,0,1,0,0,0,0,0,0,0,0,0,7,3,2,3,1,6,2,0,33,59.0909
train_1383,1,0,0,0,1,0,0,0,0,0,0,0,5,1,4,4,2,4,0,0,27,64.8148
train_587,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,2,1,3,0,0,18,66.6667
train_80,1,0,0,0,0,1,0,0,0,0,0,0,3,3,3,2,0,2,0,0,19,73.6842
train_142,1,1,0,0,1,1,0,0,0,0,0,0,4,1,3,1,1,2,0,0,24,62.5000
train_1183,0,0,0,0,0,0,0,0,0,0,0,0,7,1,5,3,1,2,1,0,23,76.0870
train_1096,1,0,0,0,1,1,0,0,0,0,0,0,1,3,2,2,0,1,0,0,16,71.8750
train_175,1,1,0,0,0,0,0,0,0,0,0,0,7,4,6,4,2,3,1,0,36,70.8333
train_176,1,0,0,0,0,1,0,0,0,0,0,0,3,3,3,0,2,2,0,0,17,64.7059
train_1211,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,3,0,14,60.7143
train_657,1,0,0,0,0,1,0,0,0,0,0,0,4,5,1,2,4,4,0,0,32,56.2500
train_35,0,0,0,0,0,0,0,0,0,0,0,0,6,2,2,4,1,3,1,0,22,70.4545
train_1248,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,1,3,3,0,30,63.3333
train_1123,1,1,1,0,0,0,0,0,0,0,0,0,6,0,3,2,1,2,1,0,23,65.2174
train_597,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,1,1,2,0,0,12,70.8333
train_1002,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,1,0,16,46.8750
train_646,0,0,0,0,0,0,0,0,0,0,0,0,7,1,3,3,1,4,0,0,26,67.3077
train_394,1,0,0,0,1,1,0,0,0,1,0,0,5,3,2,3,1,3,2,0,37,59.4595
train_1480,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,1,1,1,0,0,12,58.3333
train_1004,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,2,1,3,0,0,31,72.5806
train_1127,1,0,1,0,0,0,1,0,0,0,0,0,10,6,4,3,3,2,0,0,41,71.9512
train_1492,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,2,0,9,61.1111
train_181,1,1,0,0,0,0,0,0,0,0,0,0,5,1,4,0,0,3,1,0,22,63.6364
train_797,0,0,0,0,0,0,0,0,0,0,0,0,7,1,4,2,2,2,0,0,26,69.2308
train_749,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,3,0,1,0,0,19,81.5789
train_1132,1,0,1,0,0,0,0,0,0,0,0,0,2,3,1,0,1,1,1,0,16,59.3750
train_579,0,0,0,0,0,0,0,0,0,0,0,0,7,2,6,2,1,1,2,0,30,71.6667
train_1476,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,2,1,1,3,0,28,51.7857
train_1361,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,3,5,0,0,24,43.7500
train_1276,1,0,0,0,1,1,0,0,0,0,0,0,6,1,6,2,3,5,0,0,37,59.4595
train_382,1,0,0,0,1,1,0,0,0,0,0,0,3,1,3,3,0,1,0,0,15,80.0000
train_1202,0,0,0,0,0,0,0,0,0,0,0,0,4,3,2,3,0,0,2,0,19,76.3158
train_125,1,1,0,0,0,0,0,0,0,1,0,0,5,0,3,4,2,2,1,1,35,58.5714
train_310,0,0,0,0,0,0,0,0,0,0,0,0,7,3,2,4,0,3,1,0,26,73.0769
train_942,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,3,2,0,22,50.0000
train_189,1,1,1,0,0,1,0,0,0,0,0,0,4,1,6,3,0,0,2,0,24,75.0000
train_1178,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,1,4,2,0,18,50.0000
train_1172,0,0,0,0,0,0,0,0,0,0,0,0,11,9,4,5,1,2,1,0,48,76.0417
train_1070,0,0,1,0,0,0,0,0,0,0,0,0,4,2,1,1,1,4,2,0,19,52.6316
train_566,0,0,0,0,0,0,0,0,0,0,0,0,9,6,6,1,1,4,0,0,29,79.3103
train_1299,1,0,0,0,0,0,0,0,0,0,0,0,8,1,3,3,0,3,1,0,25,72.0000
train_617,1,0,0,0,1,1,0,0,0,0,0,0,2,0,2,2,3,2,2,0,19,47.3684
train_1301,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,2,2,3,0,0,20,60.0000
train_737,1,0,0,0,1,1,0,0,0,0,0,0,4,1,2,1,2,2,1,0,23,56.5217
train_867,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,5,0,3,0,0,28,76.7857
train_746,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,2,2,0,18,63.8889
train_1440,1,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,1,3,0,0,17,64.7059
train_1395,0,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,1,2,0,0,18,72.2222
train_562,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,4,3,0,0,20,50.0000
train_1496,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,1,1,1,0,14,64.2857
train_927,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,1,3,6,1,0,26,46.1538
train_184,1,0,0,0,0,0,0,0,0,0,0,0,10,2,7,5,0,6,1,0,40,71.2500
train_314,1,1,0,0,1,0,0,0,0,0,0,1,5,2,3,2,3,4,1,0,32,56.2500
train_147,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,2,0,1,0,0,11,77.2727
train_830,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,5,0,1,1,0,21,76.1905
train_34,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,11,54.5455
train_191,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,2,0,0,11,54.5455
train_487,1,0,1,0,0,0,0,0,0,0,0,0,5,1,1,1,3,2,0,0,20,57.5000
train_627,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,2,2,2,4,0,28,57.1429
train_975,1,0,1,0,0,1,0,0,0,0,0,0,7,5,9,5,2,5,2,0,50,67.0000
train_312,1,0,0,0,0,1,0,0,0,0,0,0,4,0,3,1,0,3,1,0,20,60.0000
train_446,1,0,1,0,0,0,0,0,0,0,0,0,8,2,2,4,0,0,2,0,27,75.9259
train_541,1,1,0,0,0,1,0,0,0,0,0,0,5,3,2,2,1,3,1,0,31,61.2903
train_760,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,3,2,3,0,0,21,66.6667
train_903,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,3,1,3,3,0,22,56.8182
train_388,1,1,0,0,1,0,0,0,0,0,0,0,3,1,2,4,2,3,1,0,23,58.6957
train_1145,0,0,1,0,0,0,0,0,0,0,0,0,12,1,8,5,1,4,1,0,43,73.2558
train_522,0,0,0,0,1,0,0,0,0,0,0,0,9,1,4,5,0,1,0,0,22,90.9091
train_607,0,0,0,0,1,0,0,0,0,0,0,0,4,3,3,0,0,1,0,0,17,76.4706
train_1129,1,1,0,0,0,1,1,0,0,0,0,0,3,1,3,2,0,2,0,0,23,65.2174
train_1482,1,1,0,0,1,0,0,0,0,1,0,0,2,2,3,1,4,3,4,0,35,45.7143
train_1193,1,0,0,0,0,0,0,0,0,0,0,0,4,1,4,1,1,3,2,0,21,59.5238
train_630,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,0,1,2,0,15,73.3333
train_431,1,0,0,0,1,1,0,0,0,0,0,0,4,1,2,3,1,2,1,0,27,61.1111
train_339,1,1,0,0,0,0,0,0,0,0,0,0,3,2,4,0,2,2,1,0,24,58.3333
train_485,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,3,2,2,2,0,42,75.0000
train_678,0,0,0,0,1,0,0,0,0,0,0,0,6,0,4,1,1,3,0,0,19,68.4211
train_1138,1,0,1,0,1,0,0,0,0,0,0,0,3,1,0,2,0,2,1,0,13,61.5385
train_75,1,1,0,0,0,0,0,0,0,0,0,0,3,3,1,0,1,2,1,0,18,58.3333
train_1257,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,1,0,0,17,70.5882
train_636,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,1,0,2,0,0,18,77.7778
train_694,1,0,0,0,1,1,0,0,0,0,0,0,4,3,2,2,1,1,0,0,27,66.6667
train_1111,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1,2,1,0,14,46.4286
train_263,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,13,53.8462
train_819,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,4,2,0,17,35.2941
train_1433,1,0,0,0,0,1,0,0,0,0,0,0,6,3,2,2,0,0,0,0,20,82.5000
train_422,1,0,1,0,0,0,0,0,0,0,0,0,3,4,1,3,1,3,2,0,21,61.9048
train_1356,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,4,2,8,1,0,31,50.0000
train_486,1,0,1,0,0,0,0,0,0,0,0,0,9,3,5,6,1,1,0,0,30,85.0000
train_524,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,2,0,21,47.6190
train_107,1,1,0,0,0,1,0,0,0,0,0,0,7,2,6,4,2,3,0,0,39,67.9487
train_671,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,4,0,3,1,0,27,72.2222
train_1354,1,1,0,0,0,1,0,0,0,0,0,0,5,3,4,4,0,0,4,0,30,70.0000
train_813,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,1,2,2,0,0,22,72.7273
train_899,1,0,0,0,0,0,0,0,0,0,0,0,8,2,1,0,0,2,1,0,27,64.8148
train_132,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2,0,3,0,0,16,62.5000
train_1327,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,1,0,2,1,0,18,69.4444
train_1205,1,0,0,0,1,0,0,0,0,0,0,0,3,1,1,1,0,1,0,0,13,69.2308
train_676,1,0,0,0,0,0,0,0,0,0,0,0,6,5,3,3,1,2,2,0,30,70.0000
train_1020,1,1,0,1,0,0,1,0,0,0,0,0,5,1,5,5,0,3,0,0,29,72.4138
train_1444,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,20,60.0000
train_333,1,1,0,0,0,0,0,0,0,0,0,0,4,1,2,3,0,2,0,0,17,73.5294
train_1326,1,0,0,0,1,1,0,0,0,0,0,0,2,2,3,2,1,4,0,0,24,58.3333
train_1282,1,0,0,0,0,1,0,0,1,0,0,0,9,1,8,6,0,3,0,0,40,76.2500
train_999,1,0,0,0,0,1,0,0,0,0,0,0,3,0,2,1,1,1,3,0,16,53.1250
train_1196,1,0,0,0,0,0,1,0,0,0,0,0,4,5,1,2,2,3,3,0,27,57.4074
train_1030,1,0,0,0,1,0,0,0,0,0,0,0,4,2,3,2,0,3,0,0,20,70.0000
train_227,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,2,2,1,1,0,16,65.6250
train_634,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,7,5,1,0,28,35.7143
train_1060,1,1,0,0,0,0,0,0,0,0,0,0,5,2,2,2,0,5,2,0,27,57.4074
train_318,1,0,0,0,0,0,0,0,0,0,0,0,6,1,3,2,1,4,1,0,28,60.7143
train_685,1,1,0,0,0,0,1,0,0,0,0,0,5,4,6,6,0,0,2,0,39,74.3590
train_744,1,0,1,0,0,1,1,0,0,0,0,0,3,2,1,3,0,2,0,0,24,64.5833
train_1507,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,0,2,1,0,0,16,65.6250
train_16,1,1,1,0,0,0,0,0,0,1,0,0,7,1,4,2,0,1,1,0,26,73.0769
train_745,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,1,0,3,0,0,21,71.4286
train_567,1,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,2,0,0,16,68.7500
train_228,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,2,1,5,3,0,25,52.0000
train_513,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,7,6,0,0,36,50.0000
train_1225,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,2,2,3,0,17,44.1176
train_1260,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,2,1,3,0,0,22,68.1818
train_428,1,0,1,0,1,1,0,0,0,0,0,0,3,1,2,2,0,1,0,0,19,68.4211
train_1051,1,0,0,0,1,1,0,0,0,0,0,0,2,1,3,1,1,2,0,0,26,57.6923
train_433,1,0,0,0,0,1,0,0,0,0,0,0,2,1,1,1,1,2,0,0,12,58.3333
train_514,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,1,5,0,0,27,62.9630
train_168,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2,2,0,1,0,0,13,76.9231
train_1049,1,0,0,0,0,0,0,0,1,0,0,0,4,5,1,1,1,3,1,0,21,64.2857
train_1114,1,0,1,0,0,0,0,0,0,0,0,0,9,2,4,3,0,2,1,0,26,78.8462
train_1366,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,0,1,2,0,16,68.7500
train_506,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,2,3,4,1,0,32,59.3750
train_251,1,0,0,0,0,1,0,0,0,0,0,0,3,0,1,2,0,0,1,0,13,69.2308
train_1487,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,2,0,2,1,0,16,65.6250
train_401,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,0,2,0,14,60.7143
train_1312,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,2,2,6,2,0,29,50.0000
train_476,1,0,1,0,1,0,0,0,0,0,0,0,5,1,2,3,1,3,1,0,27,61.1111
train_1284,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,1,4,1,2,0,28,60.7143
train_329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,0,0,10,40.0000
train_307,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,1,0,0,12,83.3333
train_594,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,0,4,1,0,23,56.5217
train_1185,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,2,2,1,0,17,64.7059
train_101,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,5,1,3,0,0,30,73.3333
train_440,1,0,0,0,0,1,0,0,0,0,0,0,3,1,2,2,0,3,1,0,22,59.0909
train_981,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,2,0,1,2,0,21,76.1905
train_1466,1,0,0,0,1,0,0,0,0,1,0,0,2,1,3,2,1,1,0,0,19,65.7895
train_443,1,0,1,0,0,1,0,0,0,0,0,0,2,2,2,3,0,1,1,0,14,75.0000
train_1043,1,1,1,0,0,0,0,0,0,0,0,0,4,2,4,5,0,4,1,0,33,65.1515
train_188,1,0,0,0,0,0,0,0,0,0,0,0,7,1,5,4,1,3,0,0,28,73.2143
train_496,1,1,0,0,1,0,0,0,0,0,0,0,4,1,4,2,0,3,1,0,24,64.5833
train_716,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,3,2,1,0,19,55.2632
train_1175,1,0,1,0,0,1,0,0,1,0,0,0,6,5,4,3,0,0,1,0,30,78.3333
train_1336,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,0,2,0,0,12,62.5000
train_616,1,1,0,0,1,1,1,0,0,0,0,0,4,4,3,3,2,3,1,0,32,62.5000
train_96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,7,50.0000
train_280,1,1,0,0,1,1,0,0,0,0,0,0,6,1,5,5,2,2,1,0,33,68.1818
train_1305,1,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,3,0,14,53.5714
train_1140,1,0,1,0,0,1,0,0,0,0,0,0,5,2,3,4,0,3,2,0,23,69.5652
train_1035,0,0,0,0,0,0,0,0,0,0,0,0,8,1,4,2,1,2,1,0,25,72.0000
train_1351,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,1,1,4,0,0,20,67.5000
train_1471,1,0,0,0,0,0,0,0,1,0,0,0,5,3,3,2,1,2,2,0,30,63.3333
train_1204,1,0,1,0,0,0,0,0,0,0,0,0,3,1,2,4,3,2,0,0,19,63.1579
train_1431,0,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,4,2,0,19,52.6316
train_1291,0,0,0,0,0,0,0,0,0,0,0,0,8,2,3,3,1,5,1,0,26,67.3077
train_480,0,0,0,0,0,0,0,0,0,0,0,0,7,3,7,5,3,4,1,0,35,70.0000
train_287,1,0,1,0,1,0,0,0,0,0,0,0,3,2,6,4,0,1,1,0,31,70.9677
train_43,1,0,0,0,0,0,1,0,0,0,0,0,8,1,3,3,0,4,0,0,31,67.7419
train_811,1,0,0,0,0,0,0,0,0,0,0,0,13,2,3,0,0,4,1,0,37,67.5676
train_949,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,6,4,1,0,29,44.8276
train_1000,1,0,0,0,0,1,0,0,0,0,0,0,4,1,2,2,1,2,0,0,17,67.6471
train_839,0,0,0,0,0,0,0,0,0,0,0,0,8,5,1,0,0,2,1,0,22,75.0000
train_1387,0,0,0,0,0,0,0,0,0,0,0,0,9,3,5,5,1,3,0,0,31,79.0323
train_268,1,0,0,0,1,1,0,0,0,0,0,0,7,0,2,5,2,3,0,0,26,67.3077
train_806,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,2,1,5,2,0,24,52.0833
train_336,1,1,1,0,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,17,67.6471
train_1097,0,0,0,0,0,0,0,0,0,0,0,0,10,3,4,1,2,3,1,0,31,69.3548
train_1201,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2,0,0,20,50.0000
train_197,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,2,0,0,17,67.6471
train_1234,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,1,1,2,0,0,14,67.8571
train_817,1,0,0,0,1,0,0,0,0,0,0,0,4,0,2,1,0,4,0,0,18,58.3333
train_766,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,2,1,1,0,0,18,75.0000
train_917,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,2,3,3,7,0,39,47.4359
train_976,1,0,1,0,0,1,0,0,0,0,0,0,7,1,3,6,0,5,3,0,34,63.2353
train_672,1,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,0,1,1,0,16,75.0000
train_754,1,0,1,0,0,0,0,0,0,0,0,0,4,2,2,1,2,2,0,0,23,60.8696
train_1427,0,0,0,0,0,0,0,0,0,0,0,0,3,5,1,1,0,2,2,0,25,62.0000
train_286,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,2,0,0,12,50.0000
train_1009,0,0,0,0,0,0,0,0,0,0,0,0,6,1,3,2,5,6,1,0,36,50.0000
train_340,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,2,2,3,2,0,23,58.6957
train_1461,1,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,0,1,2,0,12,58.3333
train_784,1,0,0,0,0,0,0,0,0,0,0,0,8,3,2,3,0,2,1,0,24,77.0833
train_1397,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,1,0,5,1,0,26,61.5385
train_1500,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,2,1,3,2,0,24,66.6667
train_925,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,2,5,0,15,46.6667
train_801,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,2,3,3,0,21,45.2381
train_402,0,0,0,0,0,0,0,0,0,0,0,0,5,1,2,1,0,3,1,0,18,63.8889
train_438,1,1,1,0,0,0,0,0,0,0,0,0,3,0,2,2,2,3,0,0,24,54.1667
train_1419,1,0,1,0,1,0,0,0,0,0,0,0,5,4,6,6,0,2,1,0,34,76.4706
train_240,1,0,0,0,1,0,0,0,1,0,0,0,5,3,3,2,2,4,0,0,31,61.2903
train_284,1,0,0,0,0,1,0,0,0,0,0,0,4,1,2,1,0,1,1,0,15,70.0000
train_598,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,3,4,0,0,23,54.3478
train_874,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,1,4,1,0,18,50.0000
train_396,1,0,1,0,1,0,0,0,0,0,0,0,6,4,2,2,1,2,2,0,28,66.0714
train_479,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,2,2,4,4,0,29,55.1724
train_389,1,1,1,0,0,1,0,0,0,0,0,0,5,1,7,2,5,3,0,0,31,61.2903
train_866,0,0,0,0,0,0,0,0,0,0,0,0,5,8,5,0,0,0,3,0,28,76.7857
train_1448,0,0,0,0,0,0,0,0,0,0,0,0,7,2,3,1,1,3,1,0,24,66.6667
train_1241,0,0,0,0,0,0,0,0,0,0,0,0,10,2,5,2,1,3,1,0,28,75.0000
train_932,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,3,1,3,0,0,24,75.0000
